Kyu,Name,Desc,Detail,Picture
2,xxx(xxx),거들어치기,xxx,NoImage
2,xxx(xxx),내려치기,xxx,NoImage
2,xxx(xxx),당겨치기,xxx,NoImage
2,xxx(xxx),돌려치기,xxx,NoImage
2,xxx(xxx),뒤치기,xxx,NoImage
2,xxx(xxx),바깥치기,xxx,NoImage
2,xxx(xxx),비틀어치기,xxx,NoImage
2,xxx(xxx),안치기,xxx,NoImage
2,xxx(xxx),앞치기,xxx,NoImage
2,xxx(xxx),옆치기,xxx,NoImage
2,xxx(xxx),올려치기,xxx,NoImage
2,xxx(xxx),표적치기,xxx,NoImage
