Kyu,Name,Desc,Detail,Picture
1,ネディッキ(？),내딛기,？,NoImag
1,トラディッキ(？),돌아딛기,？,NoImag
1,モディッキ(？),모딛기,돌아딛기,？,NoImag
1,モロディッキ(？),물러딛기,？,NoImag
1,ヨプディッキ(？),옆딛기,？,NoImag
1,チェジャディッキ(？),제자리딛기,？,NoImag
